Entity ID,Area of Interest,Map Projection,Sensor,Begin Date,End Date,Agency,Platform,Comments,Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Week Start
EMUSA20121211201212176,CONUS,Lambert Azimuthal Equal Area,MODIS,2012-12-11 06:00:00+00:00,2012-12-17 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20121211201212176,2012-12-10
EMUSA20121218201212246,CONUS,Lambert Azimuthal Equal Area,MODIS,2012-12-18 06:00:00+00:00,2012-12-24 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20121218201212246,2012-12-17
EMUSA20121225201212316,CONUS,Lambert Azimuthal Equal Area,MODIS,2012-12-25 06:00:00+00:00,2012-12-31 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20121225201212316,2012-12-24
EMUSA20130101201301076,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-01-01 06:00:00+00:00,2013-01-07 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130101201301076,2012-12-31
EMUSA20130108201301146,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-01-08 06:00:00+00:00,2013-01-14 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130108201301146,2013-01-07
EMUSA20130115201301216,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-01-15 06:00:00+00:00,2013-01-21 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130115201301216,2013-01-14
EMUSA20130122201301286,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-01-22 06:00:00+00:00,2013-01-28 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130122201301286,2013-01-21
EMUSA20130129201302046,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-01-29 06:00:00+00:00,2013-02-04 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130129201302046,2013-01-28
EMUSA20130205201302116,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-02-05 06:00:00+00:00,2013-02-11 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130205201302116,2013-02-04
EMUSA20130212201302186,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-02-12 06:00:00+00:00,2013-02-18 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130212201302186,2013-02-11
EMUSA20130219201302256,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-02-19 06:00:00+00:00,2013-02-25 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130219201302256,2013-02-18
EMUSA20130226201303046,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-02-26 06:00:00+00:00,2013-03-04 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130226201303046,2013-02-25
EMUSA20130305201303116,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-03-05 06:00:00+00:00,2013-03-11 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130305201303116,2013-03-04
EMUSA20130312201303186,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-03-12 05:00:00+00:00,2013-03-18 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130312201303186,2013-03-11
EMUSA20130319201303256,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-03-19 05:00:00+00:00,2013-03-25 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130319201303256,2013-03-18
EMUSA20130326201304016,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-03-26 05:00:00+00:00,2013-04-01 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130326201304016,2013-03-25
EMUSA20130402201304086,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-04-02 05:00:00+00:00,2013-04-08 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130402201304086,2013-04-01
EMUSA20130409201304156,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-04-09 05:00:00+00:00,2013-04-15 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130409201304156,2013-04-08
EMUSA20130416201304226,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-04-16 05:00:00+00:00,2013-04-22 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130416201304226,2013-04-15
EMUSA20130423201304296,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-04-23 05:00:00+00:00,2013-04-29 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130423201304296,2013-04-22
EMUSA20130430201305066,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-04-30 05:00:00+00:00,2013-05-06 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130430201305066,2013-04-29
EMUSA20130507201305136,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-05-07 05:00:00+00:00,2013-05-13 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130507201305136,2013-05-06
EMUSA20130514201305206,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-05-14 05:00:00+00:00,2013-05-20 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130514201305206,2013-05-13
EMUSA20130521201305276,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-05-21 05:00:00+00:00,2013-05-27 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130521201305276,2013-05-20
EMUSA20130528201306036,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-05-28 05:00:00+00:00,2013-06-03 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130528201306036,2013-05-27
EMUSA20130604201306106,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-06-04 05:00:00+00:00,2013-06-10 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130604201306106,2013-06-03
EMUSA20130611201306176,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-06-11 05:00:00+00:00,2013-06-17 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130611201306176,2013-06-10
EMUSA20130618201306246,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-06-18 05:00:00+00:00,2013-06-24 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130618201306246,2013-06-17
EMUSA20130625201307016,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-06-25 05:00:00+00:00,2013-07-01 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130625201307016,2013-06-24
EMUSA20130702201307086,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-07-02 05:00:00+00:00,2013-07-08 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130702201307086,2013-07-01
EMUSA20130709201307156,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-07-09 05:00:00+00:00,2013-07-15 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130709201307156,2013-07-08
EMUSA20130716201307226,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-07-16 05:00:00+00:00,2013-07-22 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130716201307226,2013-07-15
EMUSA20130723201307296,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-07-23 05:00:00+00:00,2013-07-29 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130723201307296,2013-07-22
EMUSA20130730201308056,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-07-30 05:00:00+00:00,2013-08-05 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130730201308056,2013-07-29
EMUSA20130806201308126,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-08-06 05:00:00+00:00,2013-08-12 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130806201308126,2013-08-05
EMUSA20130813201308196,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-08-13 05:00:00+00:00,2013-08-19 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130813201308196,2013-08-12
EMUSA20130820201308266,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-08-20 05:00:00+00:00,2013-08-26 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130820201308266,2013-08-19
EMUSA20130827201309026,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-08-27 05:00:00+00:00,2013-09-02 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130827201309026,2013-08-26
EMUSA20130903201309096,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-09-03 05:00:00+00:00,2013-09-09 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130903201309096,2013-09-02
EMUSA20130910201309166,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-09-10 05:00:00+00:00,2013-09-16 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130910201309166,2013-09-09
EMUSA20130917201309236,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-09-17 05:00:00+00:00,2013-09-23 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130917201309236,2013-09-16
EMUSA20130924201309306,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-09-24 05:00:00+00:00,2013-09-30 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20130924201309306,2013-09-23
EMUSA20131001201310076,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-10-01 05:00:00+00:00,2013-10-07 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20131001201310076,2013-09-30
EMUSA20131008201310146,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-10-08 05:00:00+00:00,2013-10-14 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20131008201310146,2013-10-07
EMUSA20131015201310216,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-10-15 05:00:00+00:00,2013-10-21 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20131015201310216,2013-10-14
EMUSA20131022201310286,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-10-22 05:00:00+00:00,2013-10-28 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20131022201310286,2013-10-21
EMUSA20131029201311046,CONUS,Lambert Azimuthal Equal Area,MODIS,2013-10-29 05:00:00+00:00,2013-11-04 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20131029201311046,2013-10-28
