Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_044033_20171020_20200902_02_T1,LC08_L1TP_044033_20171020_20200902_02_T1,LC80440332017293LGN01,2017/10/20,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-10-20 18:45:43.068675,2017-10-20 18:46:14.838673,LGN,DAY,  54.98,  55.01,525,5,    7.245,    4.371,    5.778,LPGS_15.3.1c,38.18906309,159.35278212,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.66"N,121°41'43.15"W,39°57'32.18"N,123°01'11.64"W,39°55'41.52"N,120°19'50.66"W,37°51'10.62"N,123°01'09.55"W,37°49'27.95"N,120°24'30.10"W, 38.90435,-121.69532, 39.95894,-123.01990, 39.92820,-120.33074, 37.85295,-123.01932, 37.82443,-120.40836,LC08_L2SP_044033_20171020_20200902_02_T1,LC80440332017293LGN01
LC08_L2SP_045032_20171027_20200902_02_T1,LC08_L1TP_045032_20171027_20200902_02_T1,LC80450322017300LGN00,2017/10/27,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/02,2020/09/02,2017-10-27 18:51:30.087757,2017-10-27 18:52:01.857755,LGN,DAY,   0.13,   2.04,1293,5,    6.535,    3.344,    5.615,LPGS_15.3.1c,34.65054746,161.17303482,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.14"N,122°47'40.88"W,41°22'57.32"N,124°10'45.23"W,41°22'39.32"N,121°24'21.28"W,39°15'40.79"N,124°08'34.37"W,39°15'24.08"N,121°27'18.11"W, 40.33254,-122.79469, 41.38259,-124.17923, 41.37759,-121.40591, 39.26133,-124.14288, 39.25669,-121.45503,LC08_L2SP_045032_20171027_20200902_02_T1,LC80450322017300LGN00
LC08_L2SP_045033_20171027_20200902_02_T1,LC08_L1TP_045033_20171027_20200902_02_T1,LC80450332017300LGN00,2017/10/27,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-10-27 18:51:53.970323,2017-10-27 18:52:25.740321,LGN,DAY,   1.12,  36.21,978,5,    5.731,    2.838,    4.979,LPGS_15.3.1c,35.91114968,160.43986714,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.88"N,123°14'31.56"W,39°57'11.52"N,124°36'26.46"W,39°57'32.47"N,121°53'20.08"W,37°49'35"N,124°33'36.40"W,37°49'54.44"N,121°55'17.69"W, 38.90441,-123.24210, 39.95320,-124.60735, 39.95902,-121.88891, 37.82639,-124.56011, 37.83179,-121.92158,LC08_L2SP_045033_20171027_20200902_02_T1,LC80450332017300LGN00
LC08_L2SP_044033_20171105_20200902_02_T1,LC08_L1TP_044033_20171105_20200902_02_T1,LC80440332017309LGN00,2017/11/05,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-11-05 18:45:42.184966,2017-11-05 18:46:13.954964,LGN,DAY,  14.87,  14.86,975,5,    6.386,    3.533,    5.320,LPGS_15.3.1c,33.15858242,161.41870937,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.48"N,121°41'35.99"W,39°57'32.18"N,123°01'11.64"W,39°55'41.52"N,120°19'50.66"W,37°51'10.62"N,123°01'09.55"W,37°49'27.95"N,120°24'30.10"W, 38.90430,-121.69333, 39.95894,-123.01990, 39.92820,-120.33074, 37.85295,-123.01932, 37.82443,-120.40836,LC08_L2SP_044033_20171105_20200902_02_T1,LC80440332017309LGN00
LC08_L2SP_045033_20171112_20200902_02_T1,LC08_L1TP_045033_20171112_20200902_02_T1,LC80450332017316LGN00,2017/11/12,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-11-12 18:51:51.350197,2017-11-12 18:52:23.120195,LGN,DAY,  58.92,  48.94,57,5,    8.860,    5.503,    6.944,LPGS_15.3.1c,31.19706525,161.85627624,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.49"N,123°14'01.79"W,39°57'12.06"N,124°35'48.55"W,39°57'32.11"N,121°52'42.17"W,37°49'35.51"N,124°32'59.60"W,37°49'54.12"N,121°54'40.86"W, 38.90458,-123.23383, 39.95335,-124.59682, 39.95892,-121.87838, 37.82653,-124.54989, 37.83170,-121.91135,LC08_L2SP_045033_20171112_20200902_02_T1,LC80450332017316LGN00
LC08_L2SP_044032_20171121_20200902_02_T1,LC08_L1TP_044032_20171121_20200902_02_T1,LC80440322017325LGN00,2017/11/21,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/02,2020/09/02,2017-11-21 18:45:13.512912,2017-11-21 18:45:45.28291,LGN,DAY,  50.12,  50.12,357,5,    8.235,    5.106,    6.461,LPGS_15.3.1c,27.70100119,162.61595262,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.90"N,121°13'53.98"W,41°23'25.98"N,122°34'31.37"W,41°20'51.79"N,119°49'57.18"W,39°17'25.94"N,122°35'18.02"W,39°15'02.74"N,119°55'44.72"W, 40.33275,-121.23166, 41.39055,-122.57538, 41.34772,-119.83255, 39.29054,-122.58834, 39.25076,-119.92909,LC08_L2SP_044032_20171121_20200902_02_T1,LC80440322017325LGN00
LC08_L2SP_044033_20171121_20200902_02_T1,LC08_L1TP_044033_20171121_20200902_02_T1,LC80440332017325LGN00,2017/11/21,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-11-21 18:45:37.399715,2017-11-21 18:46:09.169713,LGN,DAY,  45.12,  45.11,739,5,    8.116,    4.309,    6.878,LPGS_15.3.1c,28.98054499,162.02238391,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.59"N,121°40'44.51"W,39°57'32.18"N,123°00'21.06"W,39°55'40.37"N,120°19'00.19"W,37°51'10.62"N,123°00'20.45"W,37°49'26.87"N,120°23'41.06"W, 38.90433,-121.67903, 39.95894,-123.00585, 39.92788,-120.31672, 37.85295,-123.00568, 37.82413,-120.39474,LC08_L2SP_044033_20171121_20200902_02_T1,LC80440332017325LGN00
LC08_L2SP_045032_20171128_20200902_02_T1,LC08_L1TP_045032_20171128_20200902_02_T1,LC80450322017332LGN00,2017/11/28,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/02,2020/09/02,2017-11-28 18:51:20.941476,2017-11-28 18:51:52.711474,LGN,DAY,  59.15,  59.80,300,5,    8.799,    5.284,    7.035,LPGS_15.3.1c,26.26125270,162.44338355,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.58"N,122°45'57.20"W,41°22'58.37"N,124°09'01.91"W,41°22'37.85"N,121°22'37.99"W,39°15'41.76"N,124°06'54.22"W,39°15'22.75"N,121°25'38.03"W, 40.33266,-122.76589, 41.38288,-124.15053, 41.37718,-121.37722, 39.26160,-124.11506, 39.25632,-121.42723,LC08_L2SP_045032_20171128_20200902_02_T1,LC80450322017332LGN00
LC08_L2SP_045033_20171128_20200902_02_T1,LC08_L1TP_045033_20171128_20200902_02_T1,LC80450332017332LGN00,2017/11/28,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-11-28 18:51:44.828279,2017-11-28 18:52:16.598277,LGN,DAY,  19.51,  29.03,614,5,    8.033,    4.465,    6.678,LPGS_15.3.1c,27.53879866,161.87001683,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.41"N,123°12'47.84"W,39°57'13.10"N,124°34'32.74"W,39°57'31.36"N,121°51'26.28"W,37°49'36.48"N,124°31'45.98"W,37°49'53.44"N,121°53'27.24"W, 38.90428,-123.21329, 39.95364,-124.57576, 39.95871,-121.85730, 37.82680,-124.52944, 37.83151,-121.89090,LC08_L2SP_045033_20171128_20200902_02_T1,LC80450332017332LGN00
LC08_L2SP_044032_20171207_20200902_02_T1,LC08_L1TP_044032_20171207_20200902_02_T1,LC80440322017341LGN00,2017/12/07,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/02,2020/09/02,2017-12-07 18:45:09.814062,2017-12-07 18:45:41.58406,LGN,DAY,   1.39,   1.39,609,5,    9.031,    5.002,    7.519,LPGS_15.3.1c,24.84016085,161.90973886,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.84"N,121°13'33.10"W,41°23'25.91"N,122°34'18.44"W,41°20'51.43"N,119°49'44.29"W,39°17'25.91"N,122°35'05.50"W,39°15'02.41"N,119°55'32.23"W, 40.33301,-121.22586, 41.39053,-122.57179, 41.34762,-119.82897, 39.29053,-122.58486, 39.25067,-119.92562,LC08_L2SP_044032_20171207_20200902_02_T1,LC80440322017341LGN00
LC08_L2SP_044033_20171207_20200902_02_T1,LC08_L1TP_044033_20171207_20200902_02_T1,LC80440332017341LGN00,2017/12/07,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-12-07 18:45:33.705101,2017-12-07 18:46:05.475099,LGN,DAY,   0.45,   0.45,1099,5,    8.263,    4.381,    7.005,LPGS_15.3.1c,26.11156929,161.35219197,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.77"N,121°40'23.59"W,39°57'32.18"N,122°59'55.79"W,39°55'39.79"N,120°18'34.92"W,37°51'10.62"N,122°59'55.90"W,37°49'26.33"N,120°23'16.55"W, 38.90438,-121.67322, 39.95894,-122.99883, 39.92772,-120.30970, 37.85295,-122.99886, 37.82398,-120.38793,LC08_L2SP_044033_20171207_20200902_02_T1,LC80440332017341LGN00
LC08_L2SP_045032_20171214_20200902_02_T1,LC08_L1TP_045032_20171214_20200902_02_T1,LC80450322017348LGN00,2017/12/14,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/02,2020/09/02,2017-12-14 18:51:22.161678,2017-12-14 18:51:53.931676,LGN,DAY,   3.19,   3.13,1059,5,    8.582,    4.743,    7.153,LPGS_15.3.1c,24.10112546,161.28193627,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.07"N,122°46'51.64"W,41°22'57.83"N,124°09'53.57"W,41°22'38.60"N,121°23'29.62"W,39°15'41.29"N,124°07'44.29"W,39°15'23.44"N,121°26'28.07"W, 40.33252,-122.78101, 41.38273,-124.16488, 41.37739,-121.39156, 39.26147,-124.12897, 39.25651,-121.44113,LC08_L2SP_045032_20171214_20200902_02_T1,LC80450322017348LGN00
LC08_L2SP_045033_20171214_20200902_02_T1,LC08_L1TP_045033_20171214_20200902_02_T1,LC80450332017348LGN00,2017/12/14,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-12-14 18:51:46.048481,2017-12-14 18:52:17.818479,LGN,DAY,   0.36,   4.12,871,5,    7.722,    4.179,    6.494,LPGS_15.3.1c,25.36454511,160.72923992,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.94"N,123°13'41.92"W,39°57'12.24"N,124°35'35.92"W,39°57'32"N,121°52'29.50"W,37°49'35.65"N,124°32'47.33"W,37°49'54.01"N,121°54'28.58"W, 38.90415,-123.22831, 39.95340,-124.59331, 39.95889,-121.87486, 37.82657,-124.54648, 37.83167,-121.90794,LC08_L2SP_045033_20171214_20200902_02_T1,LC80450332017348LGN00
LC08_L2SP_044032_20171223_20200902_02_T1,LC08_L1TP_044032_20171223_20200902_02_T1,LC80440322017357LGN00,2017/12/23,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/02,2020/09/02,2017-12-23 18:45:12.694377,2017-12-23 18:45:44.464376,LGN,DAY,  58.01,  58.01,462,5,    8.129,    4.800,    6.561,LPGS_15.3.1c,23.65697583,160.25170106,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.76"N,121°15'03.06"W,41°23'26.27"N,122°35'48.88"W,41°20'53.92"N,119°51'14.51"W,39°17'16.48"N,122°36'33.23"W,39°14'55"N,119°57'00.14"W, 40.33271,-121.25085, 41.39063,-122.59691, 41.34831,-119.85403, 39.28791,-122.60923, 39.24861,-119.95004,LC08_L2SP_044032_20171223_20200902_02_T1,LC80440322017357LGN00
LC08_L2SP_044033_20171223_20200902_02_T1,LC08_L1TP_044033_20171223_20200902_02_T1,LC80440332017357LGN00,2017/12/23,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/02,2020/09/02,2017-12-23 18:45:36.576944,2017-12-23 18:46:08.346942,LGN,DAY,  47.93,  47.96,639,5,    7.740,    4.288,    6.444,LPGS_15.3.1c,24.90712451,159.69579756,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.34"N,121°41'52.66"W,39°57'32.18"N,123°01'24.31"W,39°55'41.81"N,120°20'03.30"W,37°51'10.62"N,123°01'21.83"W,37°49'28.20"N,120°24'42.34"W, 38.90454,-121.69796, 39.95894,-123.02342, 39.92828,-120.33425, 37.85295,-123.02273, 37.82450,-120.41176,LC08_L2SP_044033_20171223_20200902_02_T1,LC80440332017357LGN00
LC08_L2SP_045032_20171230_20200902_02_T1,LC08_L1TP_045032_20171230_20200902_02_T1,LC80450322017364LGN00,2017/12/30,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/02,2020/09/02,2017-12-30 18:51:21.525383,2017-12-30 18:51:53.295381,LGN,DAY,  55.34,  55.92,973,5,    8.288,    4.650,    6.860,LPGS_15.3.1c,23.72338635,159.32661234,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.44"N,122°47'32.86"W,41°22'57.43"N,124°10'32.30"W,41°22'39.14"N,121°24'08.35"W,39°15'40.93"N,124°08'21.84"W,39°15'23.94"N,121°27'05.62"W, 40.33290,-122.79246, 41.38262,-124.17564, 41.37754,-121.40232, 39.26137,-124.13940, 39.25665,-121.45156,LC08_L2SP_045032_20171230_20200902_02_T1,LC80450322017364LGN00
LC08_L2SP_045033_20180131_20200902_02_T1,LC08_L1TP_045033_20180131_20200902_02_T1,LC80450332018031LGN00,2018/01/31,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/02,2020/09/02,2018-01-31 18:51:28.841461,2018-01-31 18:52:00.611459,LGN,DAY,  32.21,  21.63,726,5,    7.912,    4.664,    6.392,LPGS_15.3.1c,29.65536120,153.84957539,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.56"N,123°12'44.46"W,39°57'13.10"N,124°34'32.74"W,39°57'31.36"N,121°51'26.28"W,37°49'36.48"N,124°31'45.98"W,37°49'53.44"N,121°53'27.24"W, 38.90460,-123.21235, 39.95364,-124.57576, 39.95871,-121.85730, 37.82680,-124.52944, 37.83151,-121.89090,LC08_L2SP_045033_20180131_20200902_02_T1,LC80450332018031LGN00
LC08_L2SP_044033_20180209_20200902_02_T1,LC08_L1TP_044033_20180209_20200902_02_T1,LC80440332018040LGN00,2018/02/09,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/02,2020/09/02,2018-02-09 18:45:15.23705,2018-02-09 18:45:47.007048,LGN,DAY,  22.83,  22.82,1097,5,    7.765,    4.563,    6.283,LPGS_15.3.1c,32.12623349,152.48499150,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.34"N,121°40'15.42"W,39°57'32.18"N,122°59'43.15"W,39°55'39.79"N,120°18'34.92"W,37°51'20.38"N,122°59'43.62"W,37°49'36.05"N,120°23'16.19"W, 38.90454,-121.67095, 39.95894,-122.99532, 39.92772,-120.30970, 37.85566,-122.99545, 37.82668,-120.38783,LC08_L2SP_044033_20180209_20200902_02_T1,LC80440332018040LGN00
LC08_L2SP_045032_20180216_20200902_02_T1,LC08_L1TP_045032_20180216_20200902_02_T1,LC80450322018047LGN00,2018/02/16,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/02,2020/09/02,2018-02-16 18:50:59.772492,2018-02-16 18:51:31.54249,LGN,DAY,   3.22,   3.17,1198,5,    7.361,    4.267,    5.998,LPGS_15.3.1c,33.18468227,152.28360967,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.22"N,122°46'19.52"W,41°22'58.08"N,124°09'27.72"W,41°22'38.24"N,121°23'03.80"W,39°15'41.54"N,124°07'19.27"W,39°15'23.08"N,121°26'03.05"W, 40.33284,-122.77209, 41.38280,-124.15770, 41.37729,-121.38439, 39.26154,-124.12202, 39.25641,-121.43418,LC08_L2SP_045032_20180216_20200902_02_T1,LC80450322018047LGN00
LC08_L2SP_045033_20180216_20200902_02_T1,LC08_L1TP_045033_20180216_20200902_02_T1,LC80450332018047LGN00,2018/02/16,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/02,2020/09/02,2018-02-16 18:51:23.66353,2018-02-16 18:51:55.433529,LGN,DAY,   0.07,   0.05,966,5,    6.688,    3.746,    5.541,LPGS_15.3.1c,34.31860302,151.45412948,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.87"N,123°13'08.47"W,39°57'03.02"N,124°34'57.79"W,39°57'21.89"N,121°51'51.73"W,37°49'36.16"N,124°32'10.54"W,37°49'53.65"N,121°53'51.79"W, 38.90413,-123.21902, 39.95084,-124.58272, 39.95608,-121.86437, 37.82671,-124.53626, 37.83157,-121.89772,LC08_L2SP_045033_20180216_20200902_02_T1,LC80450332018047LGN00
LC08_L2SP_044032_20180225_20200902_02_T1,LC08_L1TP_044032_20180225_20200902_02_T1,LC80440322018056LGN00,2018/02/25,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/02,2020/09/02,2018-02-25 18:44:44.999941,2018-02-25 18:45:16.769939,LGN,DAY,  54.44,  54.44,620,5,    8.236,    4.971,    6.566,LPGS_15.3.1c,36.29602237,151.09697225,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.48"N,121°13'40.26"W,41°23'25.91"N,122°34'18.44"W,41°20'51.43"N,119°49'44.29"W,39°17'25.91"N,122°35'05.50"W,39°15'02.41"N,119°55'32.23"W, 40.33291,-121.22785, 41.39053,-122.57179, 41.34762,-119.82897, 39.29053,-122.58486, 39.25067,-119.92562,LC08_L2SP_044032_20180225_20200902_02_T1,LC80440322018056LGN00
LC08_L2SP_044033_20180225_20200902_02_T1,LC08_L1TP_044033_20180225_20200902_02_T1,LC80440332018056LGN00,2018/02/25,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/02,2020/09/02,2018-02-25 18:45:08.89098,2018-02-25 18:45:40.660978,LGN,DAY,   8.24,   8.24,1150,5,    7.204,    4.371,    5.727,LPGS_15.3.1c,37.41019336,150.17542286,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.90"N,121°40'29.03"W,39°57'32.18"N,122°59'55.79"W,39°55'40.08"N,120°18'47.56"W,37°51'10.62"N,122°59'55.90"W,37°49'26.58"N,120°23'28.79"W, 38.90414,-121.67473, 39.95894,-122.99883, 39.92780,-120.31321, 37.85295,-122.99886, 37.82405,-120.39133,LC08_L2SP_044033_20180225_20200902_02_T1,LC80440332018056LGN00
LC08_L2SP_045032_20180304_20200902_02_T1,LC08_L1TP_045032_20180304_20200902_02_T1,LC80450322018063LGN00,2018/03/04,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/02,2020/09/02,2018-03-04 18:50:52.174338,2018-03-04 18:51:23.944336,LGN,DAY,  52.63,  51.72,168,5,    8.090,    5.203,    6.194,LPGS_15.3.1c,38.87999889,150.20680442,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.61"N,122°46'26.04"W,41°22'58.08"N,124°09'27.72"W,41°22'38.24"N,121°23'03.80"W,39°15'41.54"N,124°07'19.27"W,39°15'23.08"N,121°26'03.05"W, 40.33267,-122.77390, 41.38280,-124.15770, 41.37729,-121.38439, 39.26154,-124.12202, 39.25641,-121.43418,LC08_L2SP_045032_20180304_20200902_02_T1,LC80450322018063LGN00
LC08_L2SP_045033_20180304_20200902_02_T1,LC08_L1TP_045033_20180304_20200902_02_T1,LC80450332018063LGN00,2018/03/04,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/02,2020/09/02,2018-03-04 18:51:16.056904,2018-03-04 18:51:47.826903,LGN,DAY,  24.78,  17.18,452,5,    7.822,    5.216,    5.830,LPGS_15.3.1c,39.97849387,149.20304007,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.95"N,123°13'13.87"W,39°57'12.74"N,124°34'58.01"W,39°57'31.61"N,121°51'51.59"W,37°49'36.16"N,124°32'10.54"W,37°49'53.65"N,121°53'51.79"W, 38.90443,-123.22052, 39.95354,-124.58278, 39.95878,-121.86433, 37.82671,-124.53626, 37.83157,-121.89772,LC08_L2SP_045033_20180304_20200902_02_T1,LC80450332018063LGN00
LC08_L2SP_044032_20180329_20200901_02_T1,LC08_L1TP_044032_20180329_20200901_02_T1,LC80440322018088LGN00,2018/03/29,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/01,2020/09/01,2018-03-29 18:44:29.129681,2018-03-29 18:45:00.89968,LGN,DAY,  13.09,  13.09,668,5,    7.139,    4.692,    5.381,LPGS_15.3.1c,48.55329806,146.92370512,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.37"N,121°14'14.21"W,41°23'26.05"N,122°34'57.18"W,41°20'52.51"N,119°50'22.96"W,39°17'26.05"N,122°35'43.08"W,39°15'03.38"N,119°56'09.71"W, 40.33288,-121.23728, 41.39057,-122.58255, 41.34792,-119.83971, 39.29057,-122.59530, 39.25094,-119.93603,LC08_L2SP_044032_20180329_20200901_02_T1,LC80440322018088LGN00
LC08_L2SP_044033_20180329_20200901_02_T1,LC08_L1TP_044033_20180329_20200901_02_T1,LC80440332018088LGN00,2018/03/29,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/01,2020/09/01,2018-03-29 18:44:53.016484,2018-03-29 18:45:24.786483,LGN,DAY,   7.42,   7.41,1029,5,    6.573,    4.470,    4.819,LPGS_15.3.1c,49.59234648,145.53001148,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.70"N,121°41'01.90"W,39°57'32.18"N,123°00'33.73"W,39°55'40.66"N,120°19'12.79"W,37°51'10.62"N,123°00'32.72"W,37°49'27.12"N,120°23'53.30"W, 38.90436,-121.68386, 39.95894,-123.00937, 39.92796,-120.32022, 37.85295,-123.00909, 37.82420,-120.39814,LC08_L2SP_044033_20180329_20200901_02_T1,LC80440332018088LGN00
LC08_L2SP_044032_20180414_20201015_02_T1,LC08_L1TP_044032_20180414_20201015_02_T1,LC80440322018104LGN00,2018/04/14,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/10/15,2020/10/15,2018-04-14 18:44:20.301836,2018-04-14 18:44:52.071834,LGN,DAY,  10.29,  10.29,770,5,    6.831,    4.586,    5.063,LPGS_15.3.1c,54.43576003,144.27443990,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.18"N,121°14'42.29"W,41°23'26.16"N,122°35'23.03"W,41°20'53.20"N,119°50'48.73"W,39°17'26.12"N,122°36'08.14"W,39°15'04.07"N,119°56'34.73"W, 40.33255,-121.24508, 41.39060,-122.58973, 41.34811,-119.84687, 39.29059,-122.60226, 39.25113,-119.94298,LC08_L2SP_044032_20180414_20201015_02_T1,LC80440322018104LGN00
LC08_L2SP_044033_20180414_20201015_02_T1,LC08_L1TP_044033_20180414_20201015_02_T1,LC80440332018104LGN00,2018/04/14,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/10/15,2020/10/15,2018-04-14 18:44:44.180167,2018-04-14 18:45:15.950165,LGN,DAY,   0.38,   0.38,1101,5,    5.927,    4.200,    4.182,LPGS_15.3.1c,55.42326719,142.53488086,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.27"N,121°41'28.86"W,39°57'32.18"N,123°00'59"W,39°55'41.23"N,120°19'38.06"W,37°51'20.38"N,123°00'57.28"W,37°49'37.38"N,120°24'17.50"W, 38.90452,-121.69135, 39.95894,-123.01639, 39.92812,-120.32724, 37.85566,-123.01591, 37.82705,-120.40486,LC08_L2SP_044033_20180414_20201015_02_T1,LC80440332018104LGN00
LC08_L2SP_045032_20180421_20200901_02_T1,LC08_L1TP_045032_20180421_20200901_02_T1,LC80450322018111LGN00,2018/04/21,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/01,2020/09/01,2018-04-21 18:50:26.871284,2018-04-21 18:50:58.641282,LGN,DAY,   0.76,   0.75,1233,5,    4.458,    3.040,    3.260,LPGS_15.3.1c,56.77005752,142.84763533,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.66"N,122°47'36.96"W,41°22'57.32"N,124°10'45.23"W,41°22'39.32"N,121°24'21.28"W,39°15'40.79"N,124°08'34.37"W,39°15'24.08"N,121°27'18.11"W, 40.33296,-122.79360, 41.38259,-124.17923, 41.37759,-121.40591, 39.26133,-124.14288, 39.25669,-121.45503,LC08_L2SP_045032_20180421_20200901_02_T1,LC80450322018111LGN00
LC08_L2SP_045033_20180421_20201015_02_T1,LC08_L1TP_045033_20180421_20201015_02_T1,LC80450332018111LGN00,2018/04/21,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/10/15,2020/10/15,2018-04-21 18:50:50.762322,2018-04-21 18:51:22.532321,LGN,DAY,   0.11,   0.07,939,5,    4.383,    3.077,    3.121,LPGS_15.3.1c,57.72956582,140.92822888,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.94"N,123°14'24.22"W,39°57'11.70"N,124°36'13.82"W,39°57'32.36"N,121°53'07.44"W,37°49'35.18"N,124°33'24.12"W,37°49'54.34"N,121°55'05.41"W, 38.90415,-123.24006, 39.95325,-124.60384, 39.95899,-121.88540, 37.82644,-124.55670, 37.83176,-121.91817,LC08_L2SP_045033_20180421_20201015_02_T1,LC80450332018111LGN00
